"id","created_at","user_id","product_id","discount","quantity"
15125,2016-11-09 08:42:29,2034,7,,2
15129,2016-09-05 19:33:37,2034,66,,5
15142,2016-11-04 21:42:44,2036,110,,2
15187,2016-12-04 11:19:30,2038,83,,2
15189,2016-11-13 15:03:35,2038,145,,4
15192,2016-10-21 16:06:08,2038,42,,5
15212,2016-11-12 03:36:27,2040,185,,4
15228,2016-11-29 15:05:11,2045,179,6.91,3
15267,2016-10-27 18:40:08,2051,92,,6
15282,2016-10-03 21:24:16,2052,168,,2
15305,2016-06-29 11:50:28,2052,80,,4
15370,2016-08-21 20:29:39,2064,82,,8
15374,2016-06-29 19:48:02,2064,62,,7
15419,2016-10-15 21:55:48,2070,45,,7
15532,2016-09-13 14:47:02,2084,194,,4
15533,2016-12-06 21:37:06,2084,133,,2
15580,2016-08-29 00:21:25,2093,33,,8
15626,2016-11-11 06:41:27,2097,3,,1
15632,2016-12-26 01:31:26,2097,193,,1
15637,2016-12-22 20:52:54,2098,146,,2
15653,2016-12-10 21:41:13,2099,43,,2
15701,2016-06-18 14:56:41,2107,38,,6
15703,2016-11-23 07:57:49,2107,146,,1
15719,2016-08-02 00:21:56,2108,125,4.02,5
15729,2016-08-19 12:21:04,2110,192,,5
15737,2016-11-25 00:35:10,2111,5,,2
15788,2016-09-17 02:26:00,2114,92,,3
15792,2016-11-08 22:17:37,2115,122,,2
15818,2016-12-02 07:33:42,2117,139,,1
15832,2016-12-22 17:57:56,2118,150,,1
15844,2016-09-10 17:34:39,2118,189,,4
15848,2016-09-24 13:05:37,2118,26,,4
15910,2016-11-24 15:00:23,2123,185,,2
15932,2016-08-03 09:33:21,2125,175,,8
15975,2016-10-29 05:51:13,2130,159,,5
15997,2016-12-11 14:12:52,2135,166,,2
16027,2016-11-10 10:10:02,2136,21,,3
16030,2016-12-09 15:34:53,2136,193,2.61,2
16040,2016-11-13 04:07:28,2138,133,,3
16064,2016-10-22 11:06:03,2138,109,,7
16071,2016-11-05 16:26:39,2139,194,3.16,2
16077,2016-10-13 21:02:41,2139,15,,7
16153,2016-11-19 03:54:08,2152,191,,2
16173,2016-11-15 15:07:59,2157,125,8.90,3
16209,2016-12-18 19:14:09,2161,36,,2
16221,2016-12-15 16:23:57,2164,117,,1
16223,2016-12-07 20:52:33,2164,188,,1
16231,2016-10-25 16:58:01,2167,34,,5
16248,2016-12-07 22:02:33,2169,4,,2
16255,2016-11-11 13:03:49,2169,83,,2
16258,2016-10-16 09:01:09,2169,185,,2
16265,2016-12-24 11:25:18,2169,53,,2
16283,2016-11-17 19:27:17,2170,156,,1
16288,2016-06-24 10:21:01,2170,114,,5
16290,2016-11-04 06:51:46,2170,147,,3
16293,2016-11-21 18:54:19,2170,176,,3
16344,2016-11-19 16:14:04,2175,109,,3
16403,2016-07-27 23:57:56,2180,175,,3
16414,2016-12-21 16:51:13,2184,21,,2
16419,2016-10-27 05:48:51,2184,74,,5
16445,2016-10-30 03:36:20,2186,110,,3
16453,2016-08-05 05:57:29,2187,113,,6
16511,2016-11-11 18:53:07,2199,15,,4
16551,2016-07-08 12:50:37,2203,45,,7
16554,2016-06-01 19:35:23,2204,84,,6
16584,2016-10-22 18:20:49,2207,188,,5
16594,2016-10-30 04:20:44,2207,94,,5
16600,2016-09-29 03:38:01,2210,74,,4
16610,2016-09-04 16:48:04,2210,69,,4
16617,2016-08-06 22:21:17,2212,155,9.08,8
16620,2016-12-07 22:57:58,2212,33,,2
16623,2016-10-30 13:51:04,2212,40,,6
16629,2016-08-17 00:46:19,2212,94,,8
16630,2016-11-18 10:49:22,2212,47,,3
16634,2016-07-30 08:39:41,2213,21,,4
16653,2016-05-10 09:38:58,2214,80,,3
16668,2016-09-05 15:53:46,2217,73,,5
16670,2016-12-14 05:46:20,2217,56,,2
16671,2016-10-28 20:17:55,2217,102,,7
16710,2016-12-30 07:02:01,2219,184,,2
16717,2016-12-20 16:08:05,2219,110,,1
16721,2016-08-23 17:44:07,2220,140,,8
16878,2016-09-28 04:56:29,2247,69,,6
16914,2016-09-26 06:37:56,2251,133,,4
16926,2016-06-26 14:04:03,2253,173,,7
16970,2016-07-30 00:13:12,2264,115,,6
17106,2016-11-04 02:21:14,2277,45,,4
17135,2016-09-11 20:35:26,2282,141,,4
17138,2016-07-20 14:48:11,2282,141,,4
17172,2016-10-20 11:37:51,2286,146,,5
17183,2016-07-16 18:32:07,2287,34,,2
17215,2016-09-13 11:15:21,2290,161,,5
17259,2016-12-01 12:27:53,2298,126,,2
17274,2016-11-29 12:43:46,2298,171,,2
17313,2016-11-24 22:06:07,2304,46,,1
17318,2016-10-20 20:34:18,2307,2,,4
17326,2016-09-05 10:27:35,2307,61,,2
17333,2016-12-20 19:04:44,2309,82,,2
17387,2016-10-23 23:28:57,2317,192,,4
17444,2016-09-27 09:37:48,2328,188,,5
17468,2016-11-21 04:22:25,2332,56,,3
17497,2016-11-08 19:39:33,2336,36,,3
17577,2016-10-09 01:03:46,2345,80,,6
17581,2016-10-13 02:12:09,2346,45,,5
17602,2016-06-26 21:39:21,2347,13,,6
17605,2016-10-13 01:16:50,2347,42,,5
17612,2016-08-08 08:05:42,2347,161,,5
17707,2016-10-23 00:56:03,2358,16,,6
17748,2016-10-05 08:13:04,2364,109,,2
17755,2016-10-02 08:42:49,2365,173,,3
17769,2016-10-27 17:24:58,2366,199,,7
17778,2016-08-05 01:11:21,2367,189,,8
17779,2016-06-12 14:24:10,2367,147,,6
17783,2016-05-08 15:14:58,2367,57,,3
17792,2016-09-11 02:17:45,2371,168,,6
17835,2016-11-21 16:22:38,2372,79,,3
17845,2016-08-20 05:27:24,2372,109,,6
17856,2016-12-18 13:18:35,2375,166,,2
17868,2016-11-27 07:57:58,2376,43,,2
17891,2016-11-15 14:49:04,2379,65,,3
17892,2016-05-22 03:56:59,2379,31,,5
17895,2016-11-07 20:39:21,2379,197,,3
17911,2016-12-19 00:45:24,2381,158,,2
17944,2016-07-17 00:53:00,2386,43,,5
17972,2016-12-18 10:08:24,2389,125,,1
17983,2016-09-09 05:45:54,2390,117,,3
17985,2016-11-16 17:38:36,2390,127,,2
17998,2016-07-25 14:13:12,2392,80,,4
18030,2016-11-13 03:45:26,2393,176,,4
18032,2016-12-01 08:25:13,2393,168,,2
18060,2016-11-01 13:48:08,2395,42,4.80,3
18082,2016-11-03 13:22:27,2397,194,,3
18117,2016-12-27 01:48:15,2405,192,,1
18145,2016-12-24 10:13:28,2408,185,,2
18250,2016-10-31 21:49:10,2428,64,,3
18298,2016-10-19 21:15:42,2436,17,4.31,5
18335,2016-09-21 09:35:01,2442,136,,3
18397,2016-11-26 04:58:28,2450,14,,4
18401,2016-10-19 20:36:58,2450,115,,5
18406,2016-12-26 10:04:50,2450,47,,2
18439,2016-08-06 13:02:56,2453,176,,6
18513,2016-12-07 02:11:01,2462,38,,2
18519,2016-07-24 12:03:30,2462,65,,6
18521,2016-08-24 02:15:21,2462,19,,7
18528,2016-12-24 02:58:47,2462,16,,1
18529,2016-07-07 12:32:20,2462,42,1.52,4
18530,2016-11-02 01:53:06,2462,8,,3
18577,2016-12-27 20:31:33,2472,20,,2
18591,2016-07-27 07:34:12,2473,41,,3
18652,2016-08-11 23:23:01,2482,15,,10
18692,2016-12-15 15:39:48,2488,128,,3
18710,2016-12-04 03:27:15,2494,55,,3
18721,2016-12-18 08:20:44,2496,194,,2
18740,2016-12-29 03:56:22,2498,60,1.93,2
18741,2016-09-06 14:37:58,2498,131,,5
18749,2016-11-19 17:16:23,2499,82,,2
9,2017-05-03 16:00:54,1,184,3.59,3
14,2017-05-25 20:50:37,3,139,,4
16,2017-12-14 11:28:30,3,68,,1
35,2017-10-10 01:37:18,7,21,,5
37,2017-08-30 12:40:52,7,17,,4
44,2017-10-01 14:47:29,8,101,,6
45,2017-09-25 00:11:10,8,141,,5
51,2017-12-06 03:46:28,8,114,,2
55,2017-08-16 09:51:35,10,149,,5
71,2017-09-01 11:51:46,12,161,,4
72,2017-07-18 10:51:55,12,13,,5
75,2017-04-10 23:33:10,12,13,,2
92,2017-03-26 08:45:35,17,147,,1
93,2017-06-18 11:15:50,17,15,,4
95,2017-09-12 15:12:48,17,76,,4
100,2017-03-28 22:58:05,17,84,,0
102,2017-12-02 04:32:23,17,95,,2
107,2017-05-07 23:40:43,17,12,,3
108,2017-12-01 06:15:20,17,127,,18
110,2017-05-12 22:58:40,17,102,,4
115,2017-08-30 06:13:52,18,191,,6
120,2017-03-29 21:28:18,18,84,,1
123,2017-11-19 17:22:48,18,131,,3
124,2017-06-13 12:29:10,18,26,,5
130,2017-05-13 15:57:14,20,100,5.06,3
137,2017-02-25 07:42:53,21,126,,1
139,2017-07-31 20:42:22,21,128,,3
140,2017-08-25 10:54:07,21,4,,6
145,2017-03-18 07:40:09,22,120,,1
146,2017-09-29 19:13:15,22,189,,6
181,2017-07-05 11:32:31,32,93,,6
196,2017-11-05 11:07:50,35,79,,3
203,2017-08-17 18:17:48,36,171,,6
210,2017-05-13 15:57:41,37,46,,6
212,2017-10-22 01:27:38,37,111,,6
213,2017-07-31 17:23:30,37,150,,4
215,2017-03-17 07:57:12,37,186,,1
216,2017-10-12 03:02:41,37,86,,5
217,2017-04-08 07:32:20,37,99,,2
219,2017-05-15 14:46:08,37,199,,2
224,2017-08-16 14:56:15,37,116,,8
228,2017-04-17 15:21:09,38,182,,3
229,2017-12-26 07:29:57,38,152,,2
237,2017-11-19 22:58:11,39,52,,3
238,2017-12-22 03:09:50,40,9,,2
241,2017-10-05 03:52:29,40,175,,7
242,2017-05-03 05:44:12,40,49,,4
246,2017-12-13 19:28:29,40,75,3.43,3
255,2017-08-11 23:50:54,40,47,,6
256,2017-08-01 10:50:43,40,77,,6
258,2017-09-08 17:20:55,40,191,,3
260,2017-09-09 16:40:11,40,55,,2
264,2017-01-03 09:08:02,42,164,,1
265,2017-08-18 03:33:03,42,146,,7
278,2017-09-14 19:35:23,42,121,,4
279,2017-08-10 08:29:32,44,60,,7
281,2017-03-14 20:43:27,44,18,,1
282,2017-01-08 15:11:26,44,6,,1
284,2017-11-09 21:39:14,44,200,,3
292,2017-03-08 12:02:45,45,158,,1
306,2017-12-18 22:29:05,47,84,,2
311,2017-06-22 17:55:26,48,73,,5
315,2017-08-16 19:22:10,48,180,,5
317,2017-10-16 04:28:02,48,18,1.81,3
319,2017-12-29 05:02:42,48,155,,2
321,2017-12-20 20:56:25,48,48,,2
325,2017-04-25 11:26:11,48,125,,3
332,2017-12-28 06:26:38,49,164,,1
333,2017-04-12 09:54:46,49,126,3.47,3
339,2017-09-30 16:10:20,49,199,,4
340,2017-11-18 12:30:08,49,136,,3
344,2017-02-01 16:58:02,49,161,,2
353,2017-09-18 15:22:04,50,7,,6
354,2017-05-12 16:54:30,50,161,,5
361,2017-08-21 10:43:27,52,199,,9
363,2017-08-02 20:06:15,53,176,,7
365,2017-11-20 11:26:38,53,6,,3
384,2017-02-08 17:31:32,56,79,,2
385,2017-07-14 11:37:30,56,124,,7
388,2017-10-14 21:21:00,56,33,,5
400,2017-08-17 17:53:28,57,34,,9
403,2017-03-29 14:23:39,57,163,,1
410,2017-07-02 12:56:21,57,122,,4
419,2017-08-11 03:41:44,58,146,,9
422,2017-01-23 06:32:25,58,109,,2
424,2017-12-09 05:35:23,58,195,,2
430,2017-12-11 11:28:30,60,159,,2
431,2017-10-29 07:04:26,60,94,,4
433,2017-03-14 11:58:50,60,109,,1
434,2017-01-03 00:26:48,60,120,,2
449,2017-09-02 02:34:34,63,187,,6
455,2017-09-20 07:26:12,63,49,,5
458,2017-12-09 17:59:11,63,157,,2
461,2017-12-12 00:25:52,63,131,,2
462,2017-07-13 11:33:05,63,44,,2
471,2017-11-13 20:28:23,65,12,,2
474,2017-10-31 07:22:14,65,113,,7
477,2017-11-02 19:53:34,65,42,,2
479,2017-07-25 12:09:25,65,55,,5
482,2017-06-12 23:52:28,65,72,,6
485,2017-11-10 08:05:46,65,77,,2
488,2017-04-26 09:18:38,65,48,,3
491,2017-11-20 16:20:53,65,190,,3
493,2017-02-04 10:16:00,65,1,,1
496,2017-04-09 12:52:19,65,194,,2
499,2017-11-20 01:33:29,65,178,,3
500,2017-11-25 06:36:09,65,115,,3
504,2017-06-15 10:00:23,65,81,,6
507,2017-08-07 17:14:26,66,142,,6
521,2017-12-15 14:59:12,68,48,,1
524,2017-03-11 12:21:01,68,171,,1
525,2017-08-12 18:39:04,68,139,,7
526,2017-11-13 11:18:27,68,50,,3
527,2017-03-09 21:58:06,68,160,,1
529,2017-10-19 08:20:17,68,106,,3
530,2017-03-19 20:56:02,68,23,,1
541,2017-12-10 19:06:19,69,131,,2
542,2017-10-13 08:12:40,69,30,,5
543,2017-11-07 15:29:19,69,78,,3
546,2017-12-18 14:09:44,69,86,,2
548,2017-09-18 09:50:46,69,52,3.95,5
558,2017-01-01 07:10:22,70,85,,2
562,2017-07-04 04:57:34,70,61,,4
563,2017-02-20 09:50:38,70,83,,2
571,2017-07-16 09:00:57,70,60,,45
572,2017-03-17 12:57:11,70,192,,1
578,2017-09-28 09:12:23,72,20,,5
591,2017-11-12 18:30:29,73,183,,3
602,2017-08-20 12:52:59,74,85,4.29,8
605,2017-07-10 21:19:28,74,85,,7
606,2017-08-04 22:04:44,74,117,,9
614,2017-04-03 17:05:22,74,185,,4
618,2017-04-21 16:06:20,74,196,,2
624,2017-05-11 21:58:23,74,30,,4
630,2017-02-28 06:28:35,76,24,,1
640,2017-10-29 04:11:17,80,155,,7
644,2017-01-30 17:54:16,80,84,,1
654,2017-11-23 17:07:44,81,183,,2
655,2017-12-28 10:09:27,83,198,,1
659,2017-07-16 13:38:17,84,79,,5
662,2017-04-27 08:21:05,85,30,,4
666,2017-04-14 17:09:19,85,64,,3
679,2017-10-31 15:52:26,86,93,,6
685,2017-03-21 02:49:06,87,118,,1
688,2017-09-04 12:17:01,87,122,,4
702,2017-09-07 22:58:01,87,183,,5
703,2017-05-26 15:02:39,87,164,,4
712,2017-07-27 01:53:01,87,171,,6
715,2017-12-11 06:11:59,88,173,,2
726,2017-03-19 06:34:46,91,68,,1
728,2017-12-24 03:18:31,92,18,,2
734,2017-06-12 17:25:20,92,133,,3
738,2017-09-28 19:08:59,95,176,,4
739,2017-02-17 00:07:42,95,105,,1
740,2017-10-04 22:06:06,95,36,5.63,4
748,2017-02-22 07:39:16,95,51,,1
754,2017-05-25 05:29:58,95,18,,4
757,2017-09-28 13:25:57,97,165,,5
759,2017-12-26 22:36:26,98,40,,2
760,2017-11-05 07:15:57,98,168,,3
762,2017-02-20 19:59:40,99,81,,1
765,2017-08-23 08:23:40,99,81,,6
766,2017-11-26 01:02:19,99,97,,3
767,2017-11-02 11:20:49,99,191,,3
771,2017-04-04 15:07:14,100,184,,1
775,2017-02-25 23:29:51,101,189,,1
781,2017-12-05 05:25:26,101,4,,2
788,2017-09-08 18:39:58,105,38,,5
789,2017-02-13 11:59:11,105,154,,2
796,2017-07-26 14:47:07,108,200,,5
802,2017-09-25 20:37:53,108,151,,5
810,2017-12-19 15:24:38,111,39,,2
811,2017-08-20 16:11:41,111,143,8.40,9
819,2017-08-27 22:42:03,111,57,,8
821,2017-10-01 08:40:04,111,129,,5
823,2017-02-28 11:53:52,111,48,,2
824,2017-11-28 23:52:55,111,199,,3
825,2017-10-15 21:42:56,111,148,2.95,5
827,2017-04-05 05:50:50,111,183,,3
829,2017-01-16 16:27:28,111,107,,2
834,2017-04-26 10:38:08,112,92,,2
836,2017-07-21 04:30:27,112,185,,4
837,2017-11-18 14:06:21,112,109,,2
842,2017-06-02 12:00:04,113,134,,4
843,2017-06-16 11:33:54,113,49,,4
844,2017-11-19 05:11:49,113,81,,2
850,2017-08-06 17:40:16,113,119,,7
851,2017-12-24 19:30:06,113,22,7.72,2
858,2017-06-12 05:20:30,115,127,,6
864,2017-07-21 05:20:17,115,41,,4
871,2017-12-24 03:54:32,117,19,,1
873,2017-08-19 17:08:31,117,46,,6
874,2017-07-30 14:11:50,117,58,,7
878,2017-08-13 15:55:41,117,135,,8
881,2017-09-21 20:45:45,117,83,,4
883,2017-11-05 11:48:40,118,181,3.67,4
888,2017-07-24 09:47:57,118,170,,4
890,2017-07-17 16:17:38,119,108,,5
891,2017-05-17 14:07:03,119,73,,6
898,2017-12-21 07:24:34,124,35,,2
905,2017-08-31 13:22:05,124,73,,4
908,2017-08-28 03:46:28,124,93,,7
924,2017-03-25 03:38:48,128,54,,1
934,2017-06-21 20:32:06,129,15,,7
941,2017-04-05 10:21:16,129,176,,4
942,2017-01-03 10:27:28,129,34,,2
945,2017-07-20 12:31:44,130,81,7.45,5
947,2017-04-07 05:26:06,130,163,,3
950,2017-12-08 15:25:46,130,68,,2
951,2017-02-09 00:01:59,130,105,,2
967,2017-07-07 13:05:08,136,163,,2
972,2017-12-26 00:39:14,136,82,,3
985,2017-03-11 22:14:29,138,166,,1
988,2017-03-05 13:05:04,138,80,,1
997,2017-02-06 09:01:03,139,38,,1
1003,2017-11-29 19:05:45,140,27,7.17,3
1004,2017-09-17 18:51:22,140,136,,5
1007,2017-03-26 11:49:25,140,120,,1
1015,2017-09-13 15:48:16,141,131,,4
1020,2017-04-03 18:12:38,141,89,,2
1022,2017-03-04 19:50:54,141,68,,8
1024,2017-12-11 07:42:46,141,26,,1
1025,2017-11-17 18:44:41,141,53,,3
1034,2017-12-28 19:39:25,142,73,,1
1038,2017-05-12 01:50:18,142,82,,3
1039,2017-07-31 01:51:14,145,43,,5
1050,2017-04-29 03:37:15,148,61,,3
1059,2017-08-23 22:10:03,148,110,,5
1066,2017-03-26 12:14:22,149,99,,0
1069,2017-04-28 04:34:03,149,16,,2
1074,2017-12-14 01:55:07,149,29,,3
1078,2017-08-04 06:46:20,149,99,,6
1087,2017-09-14 00:51:26,150,175,,7
1091,2017-07-14 00:25:12,150,89,,5
1100,2017-06-24 21:22:07,150,34,,5
1101,2017-01-25 03:52:09,150,168,6.43,1
1106,2017-04-04 12:34:48,150,184,,2
1111,2017-11-19 13:43:05,151,122,,4
1112,2017-09-07 08:39:03,151,47,,6
1116,2017-04-03 20:22:06,151,30,,4
1122,2017-08-30 20:56:18,151,90,,5
1126,2017-03-21 18:21:44,151,10,,1
1139,2017-06-01 19:42:27,152,167,,5
1140,2017-07-07 02:59:30,153,151,,4
1163,2017-06-19 19:24:40,154,184,,3
1165,2017-07-15 05:12:18,154,65,,3
1170,2017-05-25 07:16:45,154,31,,3
1174,2017-11-17 23:07:24,154,17,,2
1175,2017-02-08 14:03:09,154,73,,1
1177,2017-08-12 18:41:15,154,121,,4
1180,2017-04-29 20:26:22,154,31,,3
1182,2017-05-04 10:40:10,154,84,,4
1185,2017-11-26 04:03:30,154,148,,3
1187,2017-12-08 02:25:45,154,121,,1
1188,2017-05-21 18:53:16,154,47,,3
1189,2017-12-22 13:02:10,154,11,,2
1210,2017-06-20 18:23:42,155,158,3.40,6
1217,2017-05-26 06:19:14,155,197,2.91,5
1220,2017-08-20 10:04:37,155,17,,8
1221,2017-12-12 14:59:11,155,92,,2
1231,2017-11-23 10:50:59,156,142,,3
1236,2017-01-28 23:10:29,158,124,,3
1239,2017-06-01 02:23:10,158,51,,9
1244,2017-12-09 01:01:05,158,165,,1
1245,2017-01-27 04:29:38,158,3,3.38,2
1247,2017-11-05 01:17:38,158,96,,3
1257,2017-12-09 02:50:22,159,7,,2
1258,2017-02-11 07:18:04,159,46,,1
1261,2017-08-23 19:13:46,159,147,4.24,9
1269,2017-09-27 22:30:10,161,65,,6
1271,2017-04-06 15:28:28,164,44,,3
1272,2017-06-15 13:25:27,164,100,,7
1274,2017-07-30 09:00:25,164,132,5.86,4
1302,2017-09-26 20:15:42,172,49,,4
1304,2017-03-03 13:32:28,172,54,,1
1307,2017-09-27 04:18:12,172,54,,4
1316,2017-05-15 00:01:31,173,89,,6
1321,2017-12-16 05:12:36,173,138,,2
1327,2017-10-13 21:22:36,174,134,,8
1342,2017-08-01 10:32:40,177,38,8.56,9
1346,2017-12-06 10:36:42,179,68,,2
1350,2017-11-23 08:23:47,179,176,,4
1353,2017-10-31 21:16:38,179,180,,6
1359,2017-09-06 00:11:40,179,34,,5
1361,2017-09-27 09:12:02,181,127,,7
1376,2017-01-15 20:30:38,183,126,,2
1378,2017-06-24 01:50:45,184,25,,6
1380,2017-04-15 02:16:57,184,12,7.32,3
1390,2017-03-09 05:49:33,194,72,,1
1407,2017-12-11 12:41:33,198,12,,2
1410,2017-10-19 17:51:49,199,130,,5
1411,2017-11-27 12:15:05,199,147,,4
1413,2017-04-19 20:18:47,199,184,,3
1420,2017-10-13 17:32:17,200,147,3.01,6
1427,2017-11-17 14:15:37,201,185,,2
1431,2017-03-27 01:41:56,201,196,,1
1440,2017-05-07 08:40:21,204,36,,3
1449,2017-08-17 18:50:00,205,159,8.49,9
1451,2017-10-25 07:39:31,205,180,,7
1460,2017-09-10 11:11:55,208,112,,6
1466,2017-07-29 23:54:50,208,136,,6
1470,2017-10-03 02:14:50,208,82,,8
1471,2017-08-08 20:28:22,210,63,,7
1472,2017-05-12 15:39:49,210,110,,5
1473,2017-03-04 10:46:17,210,146,,1
1474,2017-07-14 05:39:11,211,61,,4
1482,2017-12-08 00:29:10,213,94,,2
1483,2017-12-08 03:13:14,213,13,,2
1486,2017-12-20 05:46:26,213,126,,2
1490,2017-10-28 19:20:33,213,90,,6
1509,2017-04-29 00:33:33,216,184,,1
1515,2017-03-01 03:49:39,216,30,,1
1538,2017-07-24 04:21:21,221,112,,4
1539,2017-05-06 17:10:33,221,122,,3
1541,2017-11-26 11:44:46,222,109,,3
1542,2017-09-28 06:02:46,222,158,,6
1546,2017-03-29 12:07:28,222,199,,1
1562,2017-07-07 02:20:44,223,157,,3
1568,2017-08-06 01:18:04,223,7,,9
1583,2017-01-13 03:05:12,225,156,,2
1590,2017-10-17 21:38:23,226,100,,4
1601,2017-03-21 09:48:41,226,68,,1
1606,2017-07-23 19:53:08,226,43,,3
1617,2017-02-12 07:05:27,229,118,,1
1620,2017-09-18 01:08:16,229,197,,6
1627,2017-05-26 18:51:07,232,18,,3
1628,2017-05-09 10:29:34,232,171,,3
1630,2017-11-02 10:55:34,232,13,,3
1637,2017-02-16 06:03:39,232,1,5.17,2
1641,2017-07-25 16:20:10,233,103,,7
1642,2017-12-27 00:38:17,233,154,,2
1644,2017-07-29 14:56:23,233,50,3.05,5
1645,2017-03-27 20:14:00,233,7,,1
1659,2017-08-24 05:40:46,234,139,,6
1674,2017-08-22 03:04:23,235,55,,8
1678,2017-06-18 22:37:39,235,38,,6
1686,2017-09-09 05:24:26,236,122,,7
1705,2017-10-27 19:33:08,240,78,,7
1709,2017-04-21 07:54:53,240,146,,2
1710,2017-10-12 00:29:14,240,162,,5
1712,2017-11-12 03:37:17,240,71,,2
1726,2017-11-05 12:44:47,243,106,,4
1732,2017-10-14 13:44:12,244,191,9.14,6
1742,2017-12-16 17:01:57,245,165,0.89,1
1744,2017-09-10 12:14:46,245,53,,2
1751,2017-06-02 05:54:50,245,15,,4
1758,2017-11-12 03:42:20,246,44,1.06,1
1759,2017-09-11 22:45:52,246,81,,2
1769,2017-03-04 18:05:05,246,155,,13
1775,2017-08-31 12:09:40,248,60,,5
1784,2017-09-24 01:37:33,251,125,,6
1792,2017-09-20 07:13:34,253,169,,4
1796,2017-10-22 02:08:47,253,178,,5
1797,2017-11-03 22:22:21,253,199,,2
1799,2017-11-08 11:20:44,253,153,,2
1801,2017-11-01 04:49:44,253,36,,3
1802,2017-05-20 03:27:08,253,46,,4
1807,2017-11-07 04:19:30,256,30,,2
1821,2017-12-08 05:43:28,259,94,,2
1823,2017-10-27 23:52:41,259,166,4.79,8
1825,2017-11-29 16:19:05,259,126,,3
1837,2017-01-25 10:41:12,260,53,,2
1838,2017-01-24 16:52:16,260,146,,1
1841,2017-03-21 23:45:31,261,48,,1
1844,2017-09-04 21:11:08,261,59,,5
1845,2017-10-23 09:37:05,261,116,,4
1847,2017-08-09 21:35:36,261,92,,7
1852,2017-10-01 04:37:41,261,50,,4
1854,2017-10-21 09:15:32,261,65,8.42,7
1858,2017-11-04 12:21:43,261,179,5.22,3
1859,2017-03-31 04:02:28,261,20,,1
1862,2017-11-11 07:15:16,265,85,,4
1866,2017-05-16 22:50:12,265,136,,5
1867,2017-01-29 16:28:20,265,197,,2
1869,2017-09-25 15:08:36,265,55,,7
1872,2017-10-02 00:48:11,265,74,,7
1888,2017-09-09 12:17:03,268,137,,5
1890,2017-01-09 14:39:17,268,173,,2
1892,2017-12-26 02:27:14,268,153,,1
1895,2017-09-22 20:05:27,269,82,,6
1898,2017-11-23 22:42:51,269,150,,3
1909,2017-12-29 00:06:49,269,141,,1
1913,2017-10-10 08:27:21,269,74,,5
1917,2017-08-20 14:36:44,270,79,,5
1918,2017-04-14 09:47:53,270,156,,2
1919,2017-08-11 05:08:04,270,12,,7
1921,2017-05-30 14:20:52,270,144,,5
1932,2017-12-08 17:20:03,271,52,,2
1939,2017-06-23 14:37:47,271,13,,5
1944,2017-09-25 11:46:18,271,15,,5
1947,2017-08-04 03:02:28,271,134,,5
1961,2017-11-17 08:25:41,274,95,,2
1965,2017-02-13 11:19:54,274,176,,2
1966,2017-12-19 07:19:23,274,175,,2
1968,2017-08-12 08:36:29,275,75,,8
1971,2017-02-16 14:47:57,275,189,,2
1982,2017-06-02 16:00:08,275,94,,7
1984,2017-02-17 08:42:12,276,193,,1
1993,2017-11-12 13:17:19,276,37,,3
2004,2017-07-03 06:59:56,277,17,,5
2005,2017-10-31 08:54:53,277,126,,6
2007,2017-11-16 13:15:03,278,176,,3
2008,2017-01-17 20:34:46,278,66,4.07,3
2014,2017-11-13 21:48:27,278,18,,2
2017,2017-12-06 06:35:29,278,21,,1
2021,2017-02-06 12:01:09,279,16,,2
2023,2017-10-23 21:36:20,279,177,,3
2026,2017-04-29 19:12:10,280,125,,2
2037,2017-08-29 19:31:42,282,77,6.94,4
2039,2017-01-10 04:51:14,285,68,,2
2048,2017-07-20 14:26:02,285,162,,4
2053,2017-09-28 07:02:19,285,136,,5
2056,2017-10-10 02:37:40,286,100,,5
2059,2017-07-20 21:15:35,286,120,2.99,46
2066,2017-01-11 00:23:35,287,148,,2
2067,2017-06-17 09:24:21,287,179,,5
2068,2017-07-10 15:38:30,287,113,,5
2076,2017-03-18 05:25:41,289,38,,0
2084,2017-05-30 09:40:00,293,178,,5
2086,2017-01-23 04:29:52,293,68,,2
2089,2017-06-24 01:50:27,295,120,,4
2094,2017-06-07 11:53:10,295,190,7.10,6
2096,2017-08-24 03:52:02,295,7,,7
2098,2017-01-31 07:56:15,295,117,8.29,2
2103,2017-12-11 19:41:56,295,40,,2
2108,2017-03-08 17:24:46,296,45,,1
2109,2017-05-09 11:53:42,296,32,,4
2113,2017-12-18 04:18:22,296,145,,2
2119,2017-01-09 17:42:04,300,51,,3
2122,2017-07-21 23:16:15,300,174,,7
2123,2017-05-12 08:43:53,300,156,,4
2125,2017-04-07 04:12:22,300,23,,2
2129,2017-03-12 07:44:34,300,171,3.77,1
2130,2017-09-10 04:06:22,300,163,,6
2137,2017-01-22 13:27:44,301,156,8.27,2
2139,2017-08-21 18:05:23,303,79,,7
2144,2017-02-19 04:05:20,303,110,,1
2155,2017-12-09 15:06:20,304,137,,1
2178,2017-12-17 21:19:12,306,96,,1
2198,2017-05-04 22:44:26,307,97,,4
2200,2017-03-29 22:49:13,307,10,,1
2217,2017-09-24 06:30:47,310,70,,5
2221,2017-03-21 08:51:42,310,183,,1
2224,2017-08-12 00:44:20,310,127,,5
2226,2017-10-12 23:07:09,310,24,8.42,4
2234,2017-07-15 07:56:14,311,112,,5
2235,2017-12-26 21:16:26,311,184,,3
